"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 17:10:40,FALSE,NA,"934469398424932353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArmchairFSU",274,TRUE,FALSE,NA,NA
"But I got money on FSU to best UF",FALSE,2,NA,2017-11-25 17:09:37,FALSE,NA,"934469133550411776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KeonteN",0,FALSE,FALSE,NA,NA
"FSU v UF battle of the baps ������",FALSE,5,NA,2017-11-25 17:09:23,FALSE,NA,"934469074985340931",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KeonteN",0,FALSE,FALSE,NA,NA
"@MikeSanchize13 Why can't you troll? Losing hasn't stopped the Twitter fan bases of 4-6 UF and FSU.",FALSE,0,"MikeSanchize13",2017-11-25 17:07:26,FALSE,"934464187060932608","934468581609410560","455978424","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gp76_Tampa",0,FALSE,FALSE,NA,NA
"The garbage teams in the state of Florida are playing #FSU #UF",FALSE,0,NA,2017-11-25 17:07:01,FALSE,NA,"934468477322252289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Goodie_MAB",0,FALSE,FALSE,NA,NA
"Why the hell is our local ABC channel showing GTech vs GA and not FSU vs UF!?? Fail. #ACConABC ... right ������ #ESPNonABC",FALSE,0,NA,2017-11-25 17:05:51,FALSE,NA,"934468186241667073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mindyg78",0,FALSE,FALSE,NA,NA
"Regardless of yesterday’s result, if UF wins today, I will take pride in both USF and UCF being bowl bound and UF/FSU being ineligible.",FALSE,1,NA,2017-11-25 17:05:49,FALSE,NA,"934468174770302978",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","c350Zee",0,FALSE,FALSE,NA,NA
"And the battle for the 
������ ‘itest team in the state begins
UF vs FSU leggooo
������������������������������",FALSE,0,NA,2017-11-25 17:04:18,FALSE,NA,"934467793675800576",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","kingjames_ix",0,FALSE,FALSE,NA,NA
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 17:03:48,FALSE,NA,"934467670602387456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FringoWingo",274,TRUE,FALSE,NA,NA
"Charles Barkley had the best description of the UF/FSU game ������������������",FALSE,0,NA,2017-11-25 17:03:40,FALSE,NA,"934467637249232897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashuhleyduhh",0,FALSE,FALSE,NA,NA
"My prediction for UF vs FSU. UF 5 / FSU 2. Both coaches get fired at halftime",FALSE,0,NA,2017-11-25 17:03:35,FALSE,NA,"934467615925456897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GutchersPrint",0,FALSE,FALSE,NA,NA
"We got the worst announcers for fsu uf",FALSE,0,NA,2017-11-25 17:02:45,FALSE,NA,"934467404469547009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ESPNLogan",0,FALSE,FALSE,NA,NA
"UF VS FSU GOT BETH MOWINS LMAOOOO",FALSE,1,NA,2017-11-25 17:01:11,FALSE,NA,"934467010532139009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DavidB2403",0,FALSE,FALSE,NA,NA
"This day last year I was in tally, wasted all day for the FSU vs UF game. Today im at the hellhole of a place i cal… https://t.co/vuht0Wy9nX",FALSE,3,NA,2017-11-25 17:00:12,TRUE,NA,"934466763303129088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Travis_Weaver7",0,FALSE,FALSE,NA,NA
"Charles Barkley on the #FloridavsFloridaState game: “It’s like 2 ugly girls fighting!” #UF #FSU #SaturdaySelections",FALSE,0,NA,2017-11-25 16:55:02,FALSE,NA,"934465460917231616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4Triple7",0,FALSE,FALSE,NA,NA
"Charles Barkley on College Gameday just referred to the FSU/UF game as two ugly girls fighting.  Hilarious. Go Noles. #CollegeGameDay",FALSE,1,NA,2017-11-25 16:53:11,FALSE,NA,"934464998243479552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ecotilla",0,FALSE,FALSE,NA,NA
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 16:46:38,FALSE,NA,"934463350813134848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","weldy_taylor",274,TRUE,FALSE,NA,NA
"@mercernole Dream bad pick for UF for FSU fans",FALSE,1,"mercernole",2017-11-25 16:46:36,FALSE,"934458214955077632","934463341426364417","128791015","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","isaacwmiller",0,FALSE,FALSE,NA,NA
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 16:41:11,FALSE,NA,"934461977107320832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CleveNole",274,TRUE,FALSE,NA,NA
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 16:39:05,FALSE,NA,"934461447702286341",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReaganAlbright1",274,TRUE,FALSE,NA,NA
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 16:38:57,FALSE,NA,"934461416622448640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jon_D_",274,TRUE,FALSE,NA,NA
"Looks like FSU and UF bands will have another joint national anthem.",FALSE,0,NA,2017-11-25 16:38:23,FALSE,NA,"934461271151403008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JArnholz",0,FALSE,FALSE,NA,NA
"@brenthatley Are you at the UF- FSU game today?",FALSE,0,"brenthatley",2017-11-25 16:15:18,FALSE,NA,"934455463286013953","34581942","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","racegirl1992",0,FALSE,FALSE,NA,NA
"Alright boys. Fire off them Chip Kelly to UF lock retweets.",FALSE,0,NA,2017-11-25 16:14:40,FALSE,NA,"934455305093763073",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FSU_Justin",0,FALSE,FALSE,NA,NA
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 16:12:58,FALSE,NA,"934454874225434624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SGoodwin19",274,TRUE,FALSE,NA,NA
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 16:10:25,FALSE,NA,"934454233012850688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ceepuck",274,TRUE,FALSE,NA,NA
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 16:10:24,FALSE,NA,"934454228290015234",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katie_hahn",274,TRUE,FALSE,NA,NA
"Gator Twitter: Tebow said UF v. FSU games get “chippy” ������",FALSE,0,NA,2017-11-25 16:07:28,FALSE,NA,"934453493640855554",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LoveGators4ever",0,FALSE,FALSE,NA,NA
"RT @LukeEasterling: While #USF fans are crushed to end the regular season at 9-2, UF &amp; FSU will play tomorrow &amp; finally reach 9 combined wi…",FALSE,0,NA,2017-11-25 16:03:29,FALSE,NA,"934452489008701440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SoG_WolfTac",13,TRUE,FALSE,NA,NA
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 16:01:44,FALSE,NA,"934452049583968257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","D_RECK24",274,TRUE,FALSE,NA,NA
